abjuration,শপথপূর্বক পরিত্যাগ,,
absinths,বৃক্ষবিশেষ,,
accelerators,বেগবর্ধক ব্যক্তি,,
acquainting,পরিচিত করান,,
adolescent,কিশোর,,
abeyances,স্থগিতাবস্থা,,
aboral,পরাঙ্মুখ,,
abuts,abuts আনয়ন,,
accountancies,গণিতকবিদ্যা,,
admission,ভর্তি,,
admonishments,বিশেষভাবে উপদেশদান,,
adumbration,ছায়াপাত,,
afternoon,বৈকাল,,
agglomerate,পিণ্ডীভূত,,
aligned,সারিবদ্ধ,,
acquiring,অর্জন,,
adheres,দৃঢ় সংলগ্ন,,
afterswarms,নির্মাণ বেড়েছে,,
aggregator,সংযোগকারী,,
agonising,পীড়াদায়ক,,
agin,অন্যভাবে,,
agoroth,জনসমাবেশ,,
agonists,অ্যাগোনিস্ট,,
agilities,দ্রুততা,,
agitprop,বিক্ষোভ,,
alarms,এলার্ম,,
alienist,মনোচিকিত্সক,,
abolished,রহিত,,
accesses,ব্যবহারের,,
acceleration,ত্বরণ,,
accrediting,কৃতিত্ব আরোপ করা,,
accursed,অভিশপ্ত,,
acidifications,অম্লীকরণ,,
acronym,অন্য শব্দের আদ্যক্ষর দ্বারা গঠিত শব্দ,,
adaptiveness,হঠাত্ বিষণ্ন,,
admins,প্রশাসক,,
adoptable,গ্রহণযোগ্য,,
adumbrating,অস্পষ্ট আভাস দেত্তয়া,,
adventitious,আপতিক,,
aerobic,বায়ুজীবী,,
aerolith,উল্কা,,
affirmatively,মাকড়সা,,
affected,আক্রান্ত,,
affiancing,বাগ্দান করা,,
alarmism,অকারণ আতঙ্কপ্রবণতা,,
alarming,ভীতিপ্রদ,,
airship,আকাশযান,,
albatrosses,বৃহদাকার সামুদ্রি পক্ষিবিশেষ,,
affair,ব্যাপার,,
agiotages,সহসা বাজার গরম,,
aerologies,আকাশতত্ত্ব,,
airmail,বিমানবাহিত ডাক,,
affine,অ্যাফিন,,
agonic,অকোণিক,,
abeyance,স্থগিতাবস্থা,,
abjures,শপথপূর্বক পরিত্যাগ করা,,
accession,সংযোজন,,
accretion,পরিবৃদ্ধি,,
acculturated,শিল্পী তপন,,
acknowledges,স্বীকার,,
admonishment,বকুনি,,
advance,আগাম,,
advantaging,সুবিধা দেত্তয়া,,
adventurism,রাজনৈতিক হঠকারিতা,,
adverbial,ক্রিয়া - বিশেষণিক,,
actualize,বাস্তবে পরিণত করা,,
affiliated,সম্বদ্ধ,,
aerology,শূন্যবিজ্ঞান,,
aerospace,মহাকাশ,,
aesthetics,নন্দনতত্ব,,
afforestation,বৃক্ষরোপণ,,
alarums,ঘণ্টাধ্বনি,,
alaska,অল্যাস্কা,,
alarm,শঙ্কা,,
alas,হায়রে,,
airing,বায়ুসেবন,,
akkas,ইউটিউব,,
alarum,ঘণ্টাধ্বনি,,
airings,বায়ুসেবন,,
ahistorical,দেবতার অস্তিত্ব,,
airbus,এয়ারবাস,,
alack,অহো,,
affix,বর্ধন,,
airborne,বায়ুবাহিত,,
airworthiness,নভোযোগ্যতা,,
agitate,উমান,,
aerometer,বায়ুমানযন্ত্র,,
aims,লক্ষ্য,,
aestheticians,সৌন্দর্যবেত্তা,,
agonize,পীড়ন করা,,
align,শ্রেণীবদ্ধ করা,,
aggrandise,"শক্তি, সম্পদ, সম্মান বৃদ্ধি করা",,
alba,অ্যালবাম,,
abash,কুণ্ঠিত করা,,
abdicates,ত্যাগ করা,,
abiotic,জীবক্রিয়া,,
abjectness,দুর্দশাকে,,
abhor,ঘৃণাসহকারে পরিহার,,
abroad,বিদেশে,,
absenting,জাদু,,
abrogated,রহিত,,
abruptness,আকস্মিকতা,,
abaci,গণনা-যন্ত্রবিশেষ,,
absorptions,মাতন,,
abut,ঘেঁষা,,
absolutizes,লাহিড়ী,,
absurdest,কিম্ভুতকিমাকার,,
accelerometer,অ্যাকসিলরোমিটারটির,,
accessories,জিনিসপত্র,,
accedes,গদিলাভ করা,,
accumulator,সঁচায়ক,,
accuse,অভিযুক্ত করা,,
aching,ধরা,,
accumulation,আহরণ,,
acrophobia,উচ্চতা সম্পর্কে ভীষণ ভীতি,,
acronyms,আদ্যক্ষরসমস্টি,,
acrobatics,দড়াবাজি,,
addle,ঘোলা,,
adjustable,নিয়মিত,,
activity,কার্যকলাপ,,
adjusters,ফিটার,,
adverbs,ক্রিয়াবিশেষণ,,
aerial,বায়বীয়,,
acupunctures,চিকিত্সার্থে মানবদেহের কলাসমূহ সূক্ষ্ম সুচি দ্বারা বিদ্ধকরণ,,
additive,যোজনীয়,,
affirmation,কথন,,
afflatus,প্রেরণা,,
aerography,আবহবিদ্যা,,
agroforestry,অ্যাগ্রোফরেষ্ট্রী,,
akin,সদৃশ,,
airmen,বৈমানিক,,
agued,কম্পগ্রস্ত,,
airbases,বিমানঘাণ্টি,,
airmails,বিমানবাহিত ডাক,,
aiming,নিশানা,,
agorae,জনসমাবেশ,,
agrarian,ভূস্বামী,,
afford,সামর্থ্য,,
agencies,সংস্থার,,
alcoholized,সুরাসার মেশান,,
abates,কমান,,
abnormality,অস্বাভাবিকতা,,
abolition,রদ,,
absolver,ক্ষমাশীল,,
accessibility,অভিগম্যতা,,
accost,মধ্যে সন্দেহ,,
accoutred,সজ্জিত করা,,
accumulates,সংগ্রহ করা,,
acrimonies,মেজাজ আচরণ ভাষা প্রভৃতির রুক্ষতা,,
acropolis,গ্রীসের নগরদুর্গ,,
adjudicator,ন্যায়নির্ণায়ক,,
administering,প্রতিপালন করা,,
adulthoods,সাবালকত্ব,,
adoring,প্রেমপূর্ণ,,
adroitness,কলা,,
aerosols,অ্যারোসল,,
affirmed,দৃঢ়তাসহকারে চলা,,
affined,সম্বদ্ধ,,
aesthete,কলাবিদ্যবিশারদ,,
afar,দূরবর্তী স্থান,,
affirms,ঘোষণা,,
aerodromes,এরোড্রোমগুলোর,,
ablution,ডুব,,
ablated,কেড়ে নেত্তয়া,,
ablaze,বহ্নিমান,,
accentuate,উচ্চারণ করা,,
accented,প্রস্বরিত,,
accommodating,অমায়িক,,
accountings,সমাবেশে,,
acreages,মোট ভূসম্পত্তির পরিমাণ,,
activation,সক্রিয়করণ,,
admiration,তারিফ,,
adown,তলার দিকে,,
adulterating,ভেজাল,,
aerators,এয়ারেটর,,
adapts,আত্তীকরণ,,
afflicting,আক্রান্ত,,
affirmations,কথন,,
aesir,এইসার,,
affections,স্নেহ,,
affirmatives,হাঁ-সূচক বাক্য,,
airflows,আহসান হাবিব,,
agues,কম্পজ্বর,,
akimbo,পাছায় দুই হাত দিয়া,,
ail,কষ্ট দেত্তয়া,,
affiliate,শাখা,,
ah,অই,,
aestheticism,সৌন্দর্যানুরাগ,,
affection,স্নেহ,,
afflict,হীন করা,,
algebraic,বীজগাণিতিক,,
afforested,বনাঞ্চল,,
abecedarian,প্রাথমিক,,
abbot,মঠাধ্যক্ষ,,
abbacy,মঠাধ্যক্ষের এলাকা,,
abdomen,পেট,,
ablaut,অপশ্রুতি,,
abolishment,রদ,,
abrade,ঘষা,,
absconder,আত্মগোপনকারী,,
absorbs,শোষণ,,
acclaims,উচ্চরবে প্রশংসা করা,,
acceptance,স্বীকৃতি,,
acrophobias,উচ্চতা সম্পর্কে ভীষণ আতঙক,,
adjacences,আনন্তর্য,,
adulations,তোষামোদ,,
affidavits,শপথ,,
affective,আবেগপূর্ণ,,
afforest,বনে পরিণত করা,,
aeronautic,বৈমানিক,,
aka,ওরফে,,
airworthy,নভোযোগ্য,,
aiguille,শৃঙ্গ,,
airport,বিমানবন্দর,,
albeit,যদ্যপি,,
airline,এয়ারলাইন,,
aimless,উদ্দেশ্যহীন,,
airhead,মুখই হাঁড়ির,,
affects,প্রভাবিত করে,,
aging,পক্বতা,,
agnates,"সময় দেখা যায়,",,
agriculturists,কৃষিবিদ্,,
airports,বিমানবন্দর,,
aerostatics,নভশ্চারণবিদ্যা,,
affixing,নোটিস দেওয়া,,
agila,ágila,,
aeroplanes,এ্যারোপ্লেনের,,
agglutinating,আঠা দ্বারা জোড়া দেত্তয়া,,
al,আল,,
alderman,গর্ভনর,,
abandonments,বিসর্জন,,
abbreviates,ছোট করা,,
abetter,কুকর্মে সাহায্যকারী,,
abetting,পোষক,,
ablating,কেড়ে নেত্তয়া,,
absolve,মুক্তিদান করা,,
abysms,অতলতা,,
abutted,সমসীমাযুক্ত হত্তয়া,,
abstemiousness,নিয়তাহর,,
absolutions,হেতুপ্রদর্শন,,
accurst,দুর্ভাগা,,
accusals,অভিযোগ,,
accustom,অভ্যস্ত করা,,
acquitting,বেকসুর খালাস দেত্তয়া,,
act,আইন,,
actualising,চাদর আসবে,,
adjuncts,যোজন,,
active,সক্রিয়,,
ado,ঝামেলা,,
actual,আসল,,
adventurous,দুঃসাহসিক,,
acuminated,দীর্ঘাগ্র,,
addictive,আসক্তি,,
adhesiveness,চিট,,
affiliations,এমন,,
aerodynamicist,বায়ুগতিবিদ্যায়,,
aesthetic,নান্দনিক,,
affectations,ভান,,
airspaces,আকাশসীমা,,
aland,এল্যান্ড,,
aimlessly,অকারণে,,
ailing,রোগী,,
airfares,বিমান ভাড়া,,
airily,উড়া উড়া,,
airlines,এয়ারলাইনস,,
affability,অমায়িকতা,,
affectionate,অনুরক্ত,,
aggravates,প্রকোপ বৃদ্ধি করা,,
alacrities,সজীবতা,,
abashing,অপ্রতিভ করা,,
abbs,পড়েন,,
abasements,হীনতা,,
ably,দক্ষতার সহিত,,
aborted,বন্ধ্যা - করা,,
abrasion,ঘর্ষণ,,
abundantly,প্রচুর পরিমাণে,,
acclimatise,গার্দিওলার,,
accepts,গ্রহণ,,
acclimatization,অভিযোজন,,
account,হিসাব,,
addendum,সংযোজন,,
adjournments,বিনম্র,,
adroit,দক্ষ,,
aerolite,উল্কা,,
aeronaut,বিমানচালক,,
affinities,সম্বন্ধ,,
afferent,অন্তর্বাহ,,
afflicted,নিপীড়িত,,
aesthetical,কান্তিবিদ্যাসম্বন্ধীয়,,
aerugo,লোকসান,,
afforded,সমর্থ হত্তয়া,,
alae,এর উইংস,,
aid,সাহায্য,,
airmanship,বিমান - চালক,,
aiding,প্রতিপোষক,,
airtime,এয়ারটাইম,,
airtight,বায়ুরোধী,,
airships,খপোত,,
affianced,বাগ্দত্ত,,
agronomist,কৃষিবিদ্,,
ahoy,হোই,,
airfields,বিমানপোতের উড়ডয়নের ত্ত অবতরণের স্থান,,
agio,টাকা ভাঙ্গান,,
agree,রাজি,,
airway,বিমান - চলাচলের পথ,,
aflame,দীপ্ত,,
affronted,অপমানিত,,
alexander,আলেকজান্ডার,,
abandonee,যে বিমাপ্রতিষ্ঠান ধ্বংসপ্রাপ্ত জাহাজাদি উক্ষারের ভার গ্রহণ করে,,
abeam,জাহাজের দৈর্ঘ্যের সমকোণে,,
abscissas,ভুজ,,
academia,একাডেমিয়া,,
accessaries,অতিরিক্ত বস্তু,,
accompanist,সঙ্গতবাদক,,
accordingly,তদনুসারে,,
accretions,পুষ্টি,,
accuser,ফরিয়াদী,,
acetify,সির্কাম্লে পরিণত করা,,
acids,অ্যাসিড,,
acquits,বেকসুর খালাস দেত্তয়া,,
acquitted,খালাসী,,
admitting,মানা,,
aculei,যাও মৌমাছি কাঁটা ফোটা,,
adhesion,আনুগত্য,,
adjacent,সন্নিহিত,,
adjudges,বিচারপূর্বক স্থির করা,,
adages,প্রবাদবাক্য,,
affectingly,করুণভাবে,,
afflux,প্রবাহ,,
affect,অনুভূতি,,
affinity,সম্বন্ধ,,
alarmists,এক্ষেত্রে,,
aircraftman,বিমান - সৈনিক,,
ai,এআই,,
agronomics,কৃষি - বিজ্ঞান,,
ajar,আধখোলা,,
aircraftmen,বিমান-সৈনিক,,
albinism,রেসিজমের অন্ধ আবেগের,,
alastor,অ্যালাস্টর,,
affluxes,প্রবাহ,,
aggro,মারপিট,,
airbrushing,এয়ারব্রাশিং,,
alary,মঞ্জুর,,
affirmative,সম্মতিসূচক,,
affluent,সমৃদ্ধিশালী,,
aftergrowths,পরবর্তীকালীন বৃদ্ধি,,
aboriginal,আদিবাসী,,
abstracted,আনমনা,,
accident,দুর্ঘটনা,,
accompanies,সাথে,,
acclaimed,প্রশংসিত,,
acerbated,তিক্ত করা,,
acerbating,তিক্ত করা,,
acquire,অর্জন করা,,
aclinic,অনুভূমিক,,
acrimonious,বদমেজাজি,,
acridities,ধার,,
acrobat,মল্ল,,
actinism,বিকারক ধর্ম,,
acted,অভিনীত,,
adenovirus,এডিনো,,
advent,আবির্ভাব,,
ailment,রোগ,,
alacrity,তত্পরতা,,
airman,বৈমানিক,,
aider,সহায়,,
aircraftsmen,বিমান-সৈনিক,,
aground,মাটিতে,,
aisle,করিডোর,,
agonise,পীড়ন করা,,
aeronautics,বিমানচালনাবিদ্যা,,
agnostic,অজ্ঞানবাদী,,
agoraphobias,শূন্য দেশের ভয়ের ব্যাধি,,
agriculturally,কৃষিতে,,
alienations,বিচ্ছিন্নতাবোধ,,
alimentations,খাদ্যসরবরাহ,,
aggravations,অবনতি,,
alcoholisation,বিদূরণ,,
abduct,অপহরণ করা,,
absentee,অনুপস্থিত ব্যক্তি,,
absinthes,বৃক্ষবিশেষ,,
absenteeisms,কর্মক্ষেত্রাদিতে অনুপসি্থত থাকার অভ্যাস,,
accomplished,সম্পন্ন,,
accoucheuse,ধাই,,
abases,হীন করা,,
ached,দীর্ঘস্থায়ী বেদনা ভোগ করা,,
ace,টেক্কা,,
acid,অ্যাসিড,,
acrylamide,বিকালে জুডিশিয়াল ম্যাজিস্ট্রেট,,
acrid,কটু,,
actings,অভিনয়,,
acropolises,গ্রীসের নগরদুর্গ,,
acting,অভিনয়,,
acreage,মোট খেতের পরিমাণ,,
action,কর্ম,,
adored,ঋত,,
adulates,হীনভাবে প্রশংসা করা,,
adjure,সনির্বন্ধ অনুরোধ করা,,
adapt,খাপ খাওয়ানো,,
adapters,অ্যাডাপ্টার,,
affectivity,আক্রান্ত না,,
affording,সমর্থ হত্তয়া,,
agronomy,কৃষি - বিদ্যা,,
alb,গির্জার কাপড়,,
aeroshell,কবচ,,
affectation,ভান,,
affordability,ক্রয়ক্ষমতা,,
aerological,বায়বীয়,,
afflictions,ব্যাধি,,
aiguilles,শিখর,,
ait,দ্বীপ,,
albinos,অস্বাভাবিকরকম শ্বেতচর্ম ব্যক্তি,,
ago,আগে,,
agility,দ্রুততা,,
affiances,বাগ্দান করা,,
airways,এয়ারওয়েজ,,
affixed,নিবদ্ধ,,
alerting,সতর্ক,,
alga,শৈবাল,,
aberrancy,বিচ্যুতির অবস্থা,,
abominable,জঘন্য,,
aborigines,আদিবাসী,,
abstractive,বিমূর্ত হত্তয়া,,
accomplice,যোগদানকারী,,
accosts,টেবিল ও চেয়ার রয়েছে,,
acclimation,আবহাত্তয়ায় অভ্যস্তকরণ,,
accruals,সেনাবাহিনী না,,
acquires,অর্জন করা,,
acrobats,দড়াবাজিকর,,
acrostics,ছন্দোবন্ধ ধাঁধাবিশেষ,,
actinides,অ্যাকটিনাইডস,,
adventuresome,বিপজ্জনক,,
adopter,গ্রহণকারী,,
advisedly,বিজ্ঞাপন অনুযায়ী,,
aeroplane,বিমান,,
aerofoil,বিমানের পাখা,,
affairs,বিষয়,,
airlifts,বিমানপোতে বহন,,
ailed,কষ্ট দেত্তয়া,,
airlift,বিমানপোতে বহন,,
ague,কম্পজ্বর,,
affirm,সত্যতা সমর্থন করা,,
alates,বেল্লা থেকে,,
agitational,কীভাবে নোবেল,,
agony,প্রবল দ্বন্দ্ব,,
aerogel,airgel,,
aggregative,সমষ্টি - সংক্রান্ত,,
agglomerating,পিণ্ডীভূত করা,,
aggress,পাব্লিসিটি,,
adjunct,উপরি,,
admonished,সতর্ক করা,,
abatement,উপশম,,
ab,এবি,,
abominated,ঘৃণায় পরিহার করা,,
abides,মানছে,,
abortive,ব্যর্থ,,
abidingly,স্থায়িভাবে,,
absents,বারবার ডায়েরি,,
abstentions,নিবৃত্তি,,
abstinence,পরিহার,,
absorb,শুষে নেওয়া,,
abundances,প্রাচুর্য,,
academic,একাডেমিক,,
accentual,স্বসঙ্ঘাতানুযায়ী,,
acclimatizes,নূতন জলবায়ু সহ্য করিতে অভ্যস্ত করান,,
accompany,সহগমন করা,,
accustoming,অভ্যস্ত করা,,
acmes,চূড়া,,
acrostic,চিত্র করা,,
actinic,বিকারক,,
activist,সক্রিয় কর্মী,,
adaptation,অভিযোজন,,
addressed,উদ্দেশ্য,,
adenosine,এডিনসিন,,
actualites,Actualités,,
addressers,আহ্বায়ক,,
advertisers,খবর Netlog ওপর বিজ্ঞাপণদাতা,,
aeon,যুগযুগান্ত,,
aeroliths,উল্কা,,
aerosol,এরোসল,,
aesthetician,esthetician,,
affecting,প্রভাবিত,,
aeronauts,বিমানচালক,,
alabaster,তৈলস্ফটিক,,
agronomists,কৃষিবিদ্,,
aha,অই,,
airproof,সমাপ্তি,,
airless,বায়ুশূন্য,,
alanine,ক্ষারযুক্ত,,
airplanes,এ্যারোপ্লেনের,,
albs,গির্জার কাপড়,,
airplane,বিমান,,
aesthetes,কলাবিদ্যবিশারদ,,
affiliates,অনুমোদনকারী,,
air,বায়ু,,
agrees,সম্মত,,
agreement,চুক্তি,,
affable,ভদ্র,,
aeros,গ্রীক প্রেমদেবতা,,
albatross,বৃহদাকার সামুদ্রি পক্ষিবিশেষ,,
affords,নিতে পারবেন,,
ailments,আময়,,
agios,টাকা ভাঙ্গানর বাবদ বাটা,,
agreed,একমত,,
afro,আফ্রো,,
ag,এজি,,
alcoves,একান্ত স্থান,,
algebraists,বনফুলের,,
abbess,মঠাধ্যক্ষ,,
abducting,অপহারক,,
abetments,বিবাদসৃষ্টির স্বভাব,,
abortion,গর্ভপাত,,
aberrating,বিপথগামী হত্তয়া,,
above,উপরে,,
abrades,ঘষা,,
abandonment,বিসর্জন,,
abutments,কোণার মোড়,,
abstruse,দুর্বোধ্য,,
accidentally,ঘটনাক্রমে,,
acclimates,নূতন জলবায়ু সহ্য করিতে অভ্যস্ত করান,,
accordances,অনুরূপতা,,
accountants,হিসাবরক্ষক,,
acclivities,চড়াই,,
acetified,সির্কাম্লে পরিণত করা,,
accurate,সঠিক,,
acharya,আচার্য,,
across,আড়াআড়ি,,
acquittals,বেকসুর খালাস,,
acrylic,এক্রাইলিক,,
admit,মানা,,
advocacy,ওকালতি,,
affably,অমায়িকভাবে,,
affidavit,হলফনামা,,
aery,অত্যুচ্চ স্থানে নির্মিত শিকারি পাখির বাসা,,
affaire,ব্যাপার,,
aired,সম্প্রচারিত,,
aimed,অভীষ্ট,,
aetiology,নিদান,,
affirming,দৃঢ়তাসহকারে চলা,,
aizle,aizle ধকল,,
agreeable,অমায়িক,,
aits,দ্বীপ,,
agitator,প্রচারক,,
aerolites,উল্কা,,
aggrandizements,বৃদ্ধি,,
alchemies,মুখমন্ডল,,
alerts,সঙ্কেত,,
aback,পিছনে,,
abaft,পিছন দিক থেকে,,
abhors,চরমভাবে ঘৃণা,,
abjure,শপথপূর্বক পরিত্যাগ করা,,
abiogeneses,অজীবজনি,,
abounded,প্রচুর বাস্কেটবল,,
abscesses,ফোড়া,,
absolutenesses,নিরঙ্কুশ্তা,,
abridgments,হ্রাস,,
absurdity,অর্থহীনতা,,
acceptability,গ্রহণযোগ্যতা,,
acarpous,ফল ধরে না এমন,,
accomplishment,নিষ্পাদন,,
accept,গ্রহণ করা,,
acetates,HDL কে গুড,,
acridity,ঝাঁজ,,
acrobatic,মত পরিবর্তন করে এমন,,
adepts,বিশেষজ্ঞ,,
actuate,সক্রিয় করা,,
adamantine,অভেদ্য,,
adducing,প্রমাণ স্বরূপ উল্লেখ করা,,
adequately,পর্যাপ্তরূপে,,
adipose,মেদ,,
adjoins,সংযুক্ত করা,,
acyclovir,সূরা,,
afflatuses,প্রেরণা,,
affiliation,অন্তর্ভুক্তি,,
affabilities,অমায়িকতা,,
airier,বায়বীয়,,
airs,চালিয়াতি,,
alabasters,স্বচ্ছপ্রায় খনিজ পদার্থবিশেষ,,
alarmist,আতঙ্কসৃষ্টিকারী,,
aides,সহায়তাকারী,,
afflicts,পুড়ান,,
agonizing,পীড়াদায়ক,,
aggressor,পূর্বপক্ষ,,
agricultures,কৃষি,,
alarmed,অধীর,,
agreeableness,প্রিভিলেজড,,
agitations,চাগাড়,,
aggrieves,দু:খ দেত্তয়া,,
agrement,খেলাধূলা,,
acres,জমি,,
affranchise,ক্রীতদাসত্ব হইতে মুক্তি দেত্তয়া,,
aided,সাহায্য,,
adjuvants,সাহায্য,,
algebras,বীজগণিত,,
aliform,পক্ষীর পক্ষাকার,,
affreightment,নৌ বহনের,,
aficionado,ভক্ত,,
ads,বিজ্ঞাপন,,
albino,ধবলরোগগ্রস্ত প্রাণী,,
alang,উপলব্ধ,,
agronomic,কৃষি - বিষয়ক,,
aitch,ফিরে আসবে,,
agronomical,কৃষি - বিষয়ক,,
agnation,জ্ঞাতি,,
aglow,প্রদীপ্ত,,
airliner,যাত্রীবাহী বৃহত্ বিমান,,
airbrush,এয়ারব্রাশ,,
airwoman,নারী - বৈমানিক,,
afghans,আফগান,,
alien,পরক,,
adjudicated,অভি,,
alif,আলিফ,,
admiralship,নৌসেনাধ্যক্ষের পদ,,
aligning,সমতলতা,,
adjuring,সনির্বন্ধ অনুরোধ করা,,
adieu,বিদায়,,
administration,প্রশাসন,,
adjective,বিশেষণ,,
adjourned,মুলতুবী,,
admitted,ভর্তি,,
adjustments,সমন্বয়,,
admires,তারিফ করা,,
adulterant,ভেজাল,,
advantage,সুবিধা,,
aftershocks,ছোট্ট কম্পন,,
adulteresses,ঈশ্বরের প্রতি বিশ্বস্ত,,
aerially,বেতার,,
aldehyde,এ্যাল্ডেহাইড,,
adulterous,ব্যভিচারী,,
albuminoids,প্রোটিন,,
alchemist,অপরাসায়নবিদ্,,
adventure,দু: সাহসিক কাজ,,
adzing,বাটালি দিয়া কাটা,,
aerated,বাতান্বিত,,
aero,বায়ু সম্বন্ধীয়,,
aftermarket,বিক্রীর,,
adverting,নাম করা,,
advisor,অধ্যাপক,,
aegis,আশ্রয়,,
after,পরে,,
agents,এজেন্ট,,
aforesaid,পূর্বোক্ত,,
agami,আগামী,,
